record_id,operation_date,site_id,site_name,business_unit,site_type,country,throughput_value,throughput_unit,throughput_target,uptime_pct,energy_consumed_mwh,emissions_tco2e,outage_flag,latitude,longitude
2408,2025-12-25,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,453.88,kL/d,480.0,92.49,1418.8,45.36,0,5.41,100.33
2409,2025-12-26,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,475.05,kL/d,480.0,95.79,1520.7,50.41,0,5.41,100.33
2410,2025-12-27,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,492.37,kL/d,480.0,98.56,2175.6,47.49,0,5.41,100.33
2411,2025-12-28,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,458.11,kL/d,480.0,92.48,1658.8,48.16,0,5.41,100.33
2412,2025-12-29,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,446.43,kL/d,480.0,94.55,1737.2,41.95,0,5.41,100.33
2413,2025-12-30,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,439.89,kL/d,480.0,93.06,1331.4,45.89,0,5.41,100.33
2414,2025-12-31,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,445.1,kL/d,480.0,94.29,1932.9,40.98,0,5.41,100.33
2415,2026-01-01,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,460.94,kL/d,480.0,99.3,1677.9,42.24,0,5.41,100.33
2416,2026-01-02,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,439.63,kL/d,480.0,92.44,1134.9,44.38,0,5.41,100.33
2417,2026-01-03,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,489.45,kL/d,480.0,96.81,2186.1,46.45,0,5.41,100.33
2418,2026-01-04,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,491.36,kL/d,480.0,100.0,1440.6,44.34,0,5.41,100.33
2419,2026-01-05,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,505.95,kL/d,480.0,100.0,1684.3,51.11,0,5.41,100.33
2420,2026-01-06,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,462.33,kL/d,480.0,97.69,1939.8,46.98,0,5.41,100.33
2421,2026-01-07,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,498.95,kL/d,480.0,100.0,1952.6,54.7,0,5.41,100.33
2422,2026-01-08,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,428.41,kL/d,480.0,92.76,1388.2,46.27,0,5.41,100.33
2423,2026-01-09,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,495.8,kL/d,480.0,96.24,1372.9,53.15,0,5.41,100.33
2424,2026-01-10,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,457.64,kL/d,480.0,99.37,1636.8,42.37,0,5.41,100.33
2425,2026-01-11,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,467.98,kL/d,480.0,97.88,1463.4,49.67,0,5.41,100.33
2426,2026-01-12,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,468.75,kL/d,480.0,94.33,1844.6,48.23,0,5.41,100.33
2427,2026-01-13,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,485.7,kL/d,480.0,100.0,1265.9,49.72,0,5.41,100.33
2428,2026-01-14,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,460.75,kL/d,480.0,96.98,2030.2,43.05,0,5.41,100.33
2429,2026-01-15,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,451.62,kL/d,480.0,96.44,1912.7,41.98,0,5.41,100.33
2430,2026-01-16,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,432.91,kL/d,480.0,96.93,1704.7,43.89,0,5.41,100.33
2431,2026-01-17,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,463.43,kL/d,480.0,96.69,1811.3,50.45,0,5.41,100.33
2432,2026-01-18,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,427.55,kL/d,480.0,93.33,1455.5,43.08,0,5.41,100.33
2433,2026-01-19,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,486.83,kL/d,480.0,95.67,2138.4,45.22,0,5.41,100.33
2434,2026-01-20,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,493.93,kL/d,480.0,100.0,1545.5,44.52,0,5.41,100.33
2435,2026-01-21,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,435.85,kL/d,480.0,96.69,1941.6,44.58,0,5.41,100.33
2436,2026-01-22,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,472.57,kL/d,480.0,94.95,1873.8,44.88,0,5.41,100.33
2437,2026-01-23,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,443.35,kL/d,480.0,97.33,1684.2,44.29,0,5.41,100.33
2438,2026-01-24,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,429.03,kL/d,480.0,95.67,1884.4,43.54,0,5.41,100.33
2439,2026-01-25,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,471.8,kL/d,480.0,95.3,1310.2,45.7,0,5.41,100.33
2440,2026-01-26,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,463.73,kL/d,480.0,98.9,1815.3,49.89,0,5.41,100.33
2441,2026-01-27,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,450.99,kL/d,480.0,98.25,2016.5,46.3,0,5.41,100.33
2442,2026-01-28,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,497.16,kL/d,480.0,99.56,1763.8,44.95,0,5.41,100.33
2443,2026-01-29,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,461.36,kL/d,480.0,98.11,1308.9,50.41,0,5.41,100.33
2444,2026-01-30,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,429.33,kL/d,480.0,97.14,1403.7,38.88,0,5.41,100.33
2445,2026-01-31,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,477.28,kL/d,480.0,92.68,1373.1,48.88,0,5.41,100.33
2446,2026-02-01,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,436.93,kL/d,480.0,95.32,1394.0,46.94,0,5.41,100.33
2447,2026-02-02,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,482.5,kL/d,480.0,94.6,1887.9,51.91,0,5.41,100.33
2448,2026-02-03,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,431.86,kL/d,480.0,95.33,1787.0,39.13,0,5.41,100.33
2449,2026-02-04,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,468.22,kL/d,480.0,91.12,1926.4,45.06,0,5.41,100.33
2450,2026-02-05,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,448.58,kL/d,480.0,95.77,1283.3,45.02,0,5.41,100.33
2451,2026-02-06,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,486.28,kL/d,480.0,93.84,2110.5,52.89,0,5.41,100.33
2452,2026-02-07,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,470.58,kL/d,480.0,97.29,1542.4,46.57,0,5.41,100.33
2453,2026-02-08,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,446.67,kL/d,480.0,95.1,1330.6,47.5,0,5.41,100.33
2454,2026-02-09,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,456.01,kL/d,480.0,96.48,1466.8,49.4,0,5.41,100.33
2455,2026-02-10,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,492.42,kL/d,480.0,99.29,2057.4,45.29,0,5.41,100.33
2456,2026-02-11,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,453.92,kL/d,480.0,92.16,1425.8,45.64,0,5.41,100.33
2457,2026-02-12,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,458.36,kL/d,480.0,94.79,1330.1,44.19,0,5.41,100.33
2458,2026-02-13,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,441.93,kL/d,480.0,96.74,1939.4,43.54,0,5.41,100.33
2459,2026-02-14,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,439.35,kL/d,480.0,97.72,1591.5,44.9,0,5.41,100.33
2460,2026-02-15,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,504.93,kL/d,480.0,97.51,2040.7,53.23,0,5.41,100.33
2461,2026-02-16,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,496.43,kL/d,480.0,96.52,1546.0,50.51,0,5.41,100.33
2462,2026-02-17,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,469.35,kL/d,480.0,97.12,1775.0,49.18,0,5.41,100.33
2463,2026-02-18,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,452.74,kL/d,480.0,99.27,2004.9,41.22,0,5.41,100.33
2464,2026-02-19,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,497.82,kL/d,480.0,97.86,1979.9,50.02,0,5.41,100.33
2465,2026-02-20,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,483.78,kL/d,480.0,94.57,1304.9,52.73,0,5.41,100.33
2466,2026-02-21,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,496.31,kL/d,480.0,100.0,1313.2,46.69,0,5.41,100.33
2467,2026-02-22,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,496.84,kL/d,480.0,96.96,1446.8,51.57,0,5.41,100.33
2468,2026-02-23,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,428.26,kL/d,480.0,96.9,1276.5,45.51,0,5.41,100.33
2469,2026-02-24,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,505.08,kL/d,480.0,100.0,1638.3,53.92,0,5.41,100.33
2470,2026-02-25,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,436.73,kL/d,480.0,96.52,1306.8,45.15,0,5.41,100.33
2471,2026-02-26,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,479.31,kL/d,480.0,94.37,1798.6,45.1,0,5.41,100.33
2472,2026-02-27,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,491.98,kL/d,480.0,98.76,1498.2,51.07,0,5.41,100.33
2473,2026-02-28,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,487.88,kL/d,480.0,95.51,2016.6,48.67,0,5.41,100.33
2474,2026-03-01,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,481.31,kL/d,480.0,98.28,1584.0,50.02,0,5.41,100.33
2475,2026-03-02,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,472.5,kL/d,480.0,96.32,1290.2,51.05,0,5.41,100.33
2476,2026-03-03,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,436.2,kL/d,480.0,95.72,1376.1,47.49,0,5.41,100.33
2477,2026-03-04,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,447.68,kL/d,480.0,94.81,1599.3,42.84,0,5.41,100.33
2478,2026-03-05,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,413.95,kL/d,480.0,92.0,1133.7,44.07,0,5.41,100.33
2479,2026-03-06,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,479.84,kL/d,480.0,100.0,1321.6,52.74,0,5.41,100.33
2480,2026-03-07,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,433.18,kL/d,480.0,96.26,1281.0,46.2,0,5.41,100.33
2481,2026-03-08,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,449.11,kL/d,480.0,97.6,1675.5,44.36,0,5.41,100.33
2482,2026-03-09,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,451.99,kL/d,480.0,92.72,1167.1,49.12,0,5.41,100.33
2483,2026-03-10,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,456.16,kL/d,480.0,97.88,1659.3,49.71,0,5.41,100.33
2484,2026-03-11,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,508.6,kL/d,480.0,98.83,2209.2,49.34,0,5.41,100.33
2485,2026-03-12,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,433.88,kL/d,480.0,95.7,1337.9,39.6,0,5.41,100.33
2486,2026-03-13,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,434.98,kL/d,480.0,95.28,1659.9,42.97,0,5.41,100.33
2487,2026-03-14,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,477.1,kL/d,480.0,98.94,1724.1,44.31,0,5.41,100.33
2488,2026-03-15,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,437.19,kL/d,480.0,98.03,1691.7,42.93,0,5.41,100.33
2489,2026-03-16,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,493.32,kL/d,480.0,96.12,1598.7,45.81,0,5.41,100.33
2490,2026-03-17,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,442.11,kL/d,480.0,96.21,1442.4,44.77,0,5.41,100.33
2491,2026-03-18,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,446.86,kL/d,480.0,97.39,1678.7,45.25,0,5.41,100.33
2492,2026-03-19,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,471.71,kL/d,480.0,95.99,2038.6,51.3,0,5.41,100.33
2493,2026-03-20,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,459.66,kL/d,480.0,96.54,1836.9,47.65,0,5.41,100.33
2494,2026-03-21,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,468.11,kL/d,480.0,100.0,2095.2,46.39,0,5.41,100.33
2495,2026-03-22,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,464.63,kL/d,480.0,99.01,1295.8,47.74,0,5.41,100.33
2496,2026-03-23,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,514.78,kL/d,480.0,99.78,2315.6,55.41,0,5.41,100.33
2497,2026-03-24,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,452.66,kL/d,480.0,100.0,1548.0,47.17,0,5.41,100.33
2498,2026-03-25,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,449.09,kL/d,480.0,97.83,1484.0,47.96,0,5.41,100.33
2499,2026-03-26,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,472.18,kL/d,480.0,99.68,1873.1,46.69,0,5.41,100.33
2500,2026-03-27,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,452.18,kL/d,480.0,96.31,1425.3,44.3,0,5.41,100.33
2501,2026-03-28,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,445.86,kL/d,480.0,97.72,1288.2,47.92,0,5.41,100.33
2502,2026-03-29,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,483.86,kL/d,480.0,98.92,2080.9,48.85,0,5.41,100.33
2503,2026-03-30,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,431.57,kL/d,480.0,94.23,1200.9,39.78,0,5.41,100.33
2504,2026-03-31,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,460.95,kL/d,480.0,99.2,1920.2,48.63,0,5.41,100.33
2505,2026-04-01,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,478.66,kL/d,480.0,98.9,1346.7,46.76,0,5.41,100.33
2506,2026-04-02,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,445.39,kL/d,480.0,97.79,1508.1,46.27,0,5.41,100.33
2507,2026-04-03,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,480.16,kL/d,480.0,96.25,1741.4,44.71,0,5.41,100.33
2508,2026-04-04,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,479.12,kL/d,480.0,95.51,1387.3,47.06,0,5.41,100.33
2509,2026-04-05,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,503.55,kL/d,480.0,98.13,1577.3,54.72,0,5.41,100.33
2510,2026-04-06,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,479.47,kL/d,480.0,96.27,2038.6,49.64,0,5.41,100.33
2511,2026-04-07,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,495.25,kL/d,480.0,97.52,1290.4,53.02,0,5.41,100.33
2512,2026-04-08,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,497.63,kL/d,480.0,97.41,1446.1,46.29,0,5.41,100.33
2513,2026-04-09,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,503.87,kL/d,480.0,98.52,1847.6,53.69,0,5.41,100.33
2514,2026-04-10,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,472.05,kL/d,480.0,95.24,1453.7,43.44,0,5.41,100.33
2515,2026-04-11,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,465.94,kL/d,480.0,98.41,1660.9,47.7,0,5.41,100.33
2516,2026-04-12,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,466.61,kL/d,480.0,96.4,1604.7,51.17,0,5.41,100.33
2517,2026-04-13,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,492.59,kL/d,480.0,100.0,1375.9,48.72,0,5.41,100.33
2518,2026-04-14,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,421.97,kL/d,480.0,93.35,1376.4,41.18,0,5.41,100.33
2519,2026-04-15,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,504.42,kL/d,480.0,100.0,2200.2,51.3,0,5.41,100.33
2520,2026-04-16,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,498.62,kL/d,480.0,97.72,2214.2,54.32,0,5.41,100.33
2521,2026-04-17,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,509.68,kL/d,480.0,100.0,1344.4,47.25,0,5.41,100.33
2522,2026-04-18,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,435.75,kL/d,480.0,92.35,1219.7,47.87,0,5.41,100.33
2523,2026-04-19,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,438.85,kL/d,480.0,94.13,1721.5,47.82,0,5.41,100.33
2524,2026-04-20,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,447.25,kL/d,480.0,91.67,1833.1,40.4,0,5.41,100.33
2525,2026-04-21,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,486.28,kL/d,480.0,95.92,1402.5,46.49,0,5.41,100.33
2526,2026-04-22,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,501.67,kL/d,480.0,97.99,1745.4,54.24,0,5.41,100.33
2527,2026-04-23,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,463.66,kL/d,480.0,97.39,1560.6,42.1,0,5.41,100.33
2528,2026-04-24,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,496.83,kL/d,480.0,99.38,1697.3,45.51,0,5.41,100.33
2529,2026-04-25,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,489.54,kL/d,480.0,100.0,1943.1,44.25,0,5.41,100.33
2530,2026-04-26,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,511.07,kL/d,480.0,100.0,1666.1,46.36,0,5.41,100.33
2531,2026-04-27,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,485.67,kL/d,480.0,96.5,2043.3,51.33,0,5.41,100.33
2532,2026-04-28,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,444.97,kL/d,480.0,95.11,1951.6,46.45,0,5.41,100.33
2533,2026-04-29,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,487.58,kL/d,480.0,95.28,2114.9,44.71,0,5.41,100.33
2534,2026-04-30,RT-PNG-CL,Penang Cluster,Retail,Retail Cluster,Malaysia,453.85,kL/d,480.0,97.38,1596.5,41.88,0,5.41,100.33
2535,2025-11-01,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,395.45,kL/d,410.0,98.44,1110.4,41.93,0,1.49,103.74
2536,2025-11-02,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,426.43,kL/d,410.0,98.29,1074.3,38.49,0,1.49,103.74
2537,2025-11-03,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,387.45,kL/d,410.0,100.0,1453.8,41.62,0,1.49,103.74
2538,2025-11-04,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,413.43,kL/d,410.0,95.15,1683.6,38.08,0,1.49,103.74
2539,2025-11-05,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,414.22,kL/d,410.0,97.2,1102.8,38.04,0,1.49,103.74
2540,2025-11-06,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,362.64,kL/d,410.0,96.08,1480.7,34.33,0,1.49,103.74
2541,2025-11-07,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,410.3,kL/d,410.0,99.6,1416.4,38.55,0,1.49,103.74
2542,2025-11-08,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,411.61,kL/d,410.0,98.73,1182.2,39.42,0,1.49,103.74
2543,2025-11-09,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,382.57,kL/d,410.0,98.26,961.3,35.78,0,1.49,103.74
2544,2025-11-10,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,375.07,kL/d,410.0,97.01,1344.2,41.05,0,1.49,103.74
2545,2025-11-11,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,379.29,kL/d,410.0,97.39,1192.0,41.66,0,1.49,103.74
2546,2025-11-12,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,405.16,kL/d,410.0,96.73,1492.9,41.34,0,1.49,103.74
2547,2025-11-13,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,418.75,kL/d,410.0,97.09,1662.8,42.13,0,1.49,103.74
2548,2025-11-14,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,440.71,kL/d,410.0,100.0,1323.6,46.31,0,1.49,103.74
2549,2025-11-15,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,424.41,kL/d,410.0,99.8,1587.2,45.14,0,1.49,103.74
2550,2025-11-16,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,421.18,kL/d,410.0,98.56,1656.2,38.01,0,1.49,103.74
2551,2025-11-17,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,437.31,kL/d,410.0,100.0,1409.4,45.31,0,1.49,103.74
2552,2025-11-18,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,379.34,kL/d,410.0,99.43,1147.5,40.51,0,1.49,103.74
2553,2025-11-19,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,399.87,kL/d,410.0,97.53,1610.2,38.5,0,1.49,103.74
2554,2025-11-20,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,369.49,kL/d,410.0,94.82,1357.7,33.57,0,1.49,103.74
2555,2025-11-21,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,415.72,kL/d,410.0,94.96,1743.1,45.5,0,1.49,103.74
2556,2025-11-22,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,428.69,kL/d,410.0,98.28,1459.4,39.8,0,1.49,103.74
2557,2025-11-23,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,375.48,kL/d,410.0,97.19,1176.5,41.23,0,1.49,103.74
2558,2025-11-24,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,395.11,kL/d,410.0,97.94,998.8,41.81,0,1.49,103.74
2559,2025-11-25,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,386.3,kL/d,410.0,99.24,1039.0,37.79,0,1.49,103.74
2560,2025-11-26,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,399.33,kL/d,410.0,100.0,1015.6,39.07,0,1.49,103.74
2561,2025-11-27,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,392.14,kL/d,410.0,100.0,1361.9,40.97,0,1.49,103.74
2562,2025-11-28,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,425.28,kL/d,410.0,96.8,1199.1,46.52,0,1.49,103.74
2563,2025-11-29,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,392.74,kL/d,410.0,98.58,1356.3,37.62,0,1.49,103.74
2564,2025-11-30,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,427.9,kL/d,410.0,97.45,1757.5,42.07,0,1.49,103.74
2565,2025-12-01,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,71.63,kL/d,410.0,18.48,269.4,7.43,1,1.49,103.74
2566,2025-12-02,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,390.25,kL/d,410.0,98.62,1541.3,41.42,0,1.49,103.74
2567,2025-12-03,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,395.77,kL/d,410.0,98.59,1757.6,36.12,0,1.49,103.74
2568,2025-12-04,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,383.41,kL/d,410.0,96.19,1137.5,41.19,0,1.49,103.74
2569,2025-12-05,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,430.84,kL/d,410.0,98.53,1915.1,45.56,0,1.49,103.74
2570,2025-12-06,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,373.15,kL/d,410.0,95.69,1027.8,35.99,0,1.49,103.74
2571,2025-12-07,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,426.05,kL/d,410.0,96.63,1260.2,43.4,0,1.49,103.74
2572,2025-12-08,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,403.54,kL/d,410.0,98.9,1024.5,40.44,0,1.49,103.74
2573,2025-12-09,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,405.32,kL/d,410.0,95.05,1518.8,37.14,0,1.49,103.74
2574,2025-12-10,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,411.32,kL/d,410.0,93.47,1247.1,40.72,0,1.49,103.74
2575,2025-12-11,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,405.56,kL/d,410.0,94.51,1237.9,37.66,0,1.49,103.74
2576,2025-12-12,RT-JHR-CL,Johor Cluster,Retail,Retail Cluster,Malaysia,416.34,kL/d,410.0,99.43,1313.3,44.34,0,1.49,103.74
